0 SPEKTR R
2 21046 015.4382 016.0847 0020616 104.6800 081.7973 00.97868070 78867
0 SL-12 R/B(2)
1 20370U 89098D   15124.80543663 -.00000078  00000-0  00000+0 0  9999
2 20370 015.7774 013.1142 0019485 089.3204 092.2235 00.97852267 78183
0 SL-12 R/B(2)
1 14005U 79062D   15126.55311725 -.00000108  00000-0  00000+0 0  9997
2 14005 015.1298 336.0549 0006699 162.0449 135.9354 00.97669513 82202
0 SL-12 R/B(2)
1 20086U 89048D   15125.57717872 -.00000139  00000-0  00000+0 0  9996
2 20086 015.5597 011.1775 0021298 047.0623 134.6744 00.97891536 92509
0 TITAN 3C TRANSTAGE DEB
1 39298U 68081AJ  15127.53046822  .00000043  00000-0  00000+0 0  9996
2 39298 007.8317 321.4828 0174579 311.5207 335.2720 01.00160394 25721
0 SL-12 R/B(2)
1 11570U 77071F   15125.61487016 -.00000064  00000-0  00000+0 0  9993
2 11570 014.1854 329.1711 0008179 047.3191 300.4305 00.97736807 79719
0 SL-12 R/B(2)
1 23013U 94012D   15127.21277270 -.00000032  00000-0  00000+0 0  9994
2 23013 014.6687 026.6109 0033413 021.4695 133.4310 00.98108028 76002
0 SL-12 R/B(2)
1 15963U 85070F   15126.73489804 -.00000043  00000-0  00000+0 0  9999
2 15963 015.6567 356.9740 0011989 089.1256 122.3848 00.97803186 79993
0 ARIANE 3 DEB
1 33536U 88081L   15126.98005601 -.00000053  00000-0  00000+0 0  9997
2 33536 006.7259 067.8849 6949888 243.1865 355.3865 02.15439016 87342
0 SL-12 R/B(2)
1 19931U 89030D   15127.44410604 -.00000069  00000-0  00000+0 0  9997
2 19931 015.4963 010.3563 0019106 102.2693 190.7366 00.97921683 80309
0 ARIANE 3 DEB
1 33537U 88081M   15127.50290971 -.00000145  00000-0  00000+0 0  9995
2 33537 007.1363 308.2812 7025105 116.8129 050.4356 02.16920148 76015
0 GOES 1 AKM
1 20962U 75100F   15127.79122277  .00000036  00000-0  00000+0 0  9993
2 20962 011.1742 318.5894 0289671 315.7077 238.0435 01.01930686 94763
0 JCSAT 2
1 20402U 90001B   15127.12206360 -.00000195  00000-0  00000+0 0  9999
2 20402 011.9514 048.1503 0059936 216.1198 001.1740 00.98539641 75316
0 SL-12 R/B(2)
1 19776U 89004F   15124.47199234 -.00000110  00000-0  00000+0 0  9995
2 19776 015.5066 009.6550 0021721 030.5747 289.6150 00.97993660 78666
0 COSMOS 1285 DEB
1 26680U 81071L   15127.20588775  .00000033  00000-0  00000+0 0  9992
2 26680 067.3239 040.3872 6028935 084.1743 337.3352 01.98226067127500
0 SL-12 R/B(2)
1 19777U 88095F   15126.79613956 -.00000101  00000-0  00000+0 0  9994
2 19777 015.5677 008.8174 0016864 153.1745 022.4808 00.97939530 82529
0 SL-12 R/B(2)
1 22984U 94008D   15127.00905442  .00000000  00000-0  10000-3 0  9990
2 22984 014.7341 026.7647 0018330 322.7089 037.1233 00.97964128 75912
0 RADUGA 18
1 16497U 86007A   15126.23640868 -.00000066  00000-0  00000+0 0  9992
2 16497 015.2900 357.4800 0074718 095.5964 060.7008 00.98812951105794
0 LEASAT 4
1 15995U 85076D   15127.88975779 -.00000145  00000-0  00000+0 0  9991
2 15995 013.9617 000.2889 0005539 239.5278 323.8497 00.97799784 78431
0 CZ-3C DEB
1 39342U 10057G   15127.49999620 -.00000020  00000-0  00000+0 0  9990
2 39342 020.1468 069.9831 7205117 137.1464 309.8935 02.20548768 29436
0 SATCOM 2
1 08774U 76029A   15127.38037272 -.00000194  00000-0  00000+0 0  9992
2 08774 015.2434 347.4996 0060386 130.2965 065.9666 00.98625640 79484
0 TELECOM 2C
1 23730U 95067A   15126.12225465 -.00000165  00000-0  00000+0 0  9996
2 23730 009.7223 046.4713 0013498 197.9074 353.0377 00.97942116 70742
0 ARIANE 3 DEB
1 26807U 88081H   15124.47054557 -.00000048  00000-0  00000+0 0  9990
2 26807 005.7221 210.6990 7035308 319.9474 015.5436 02.17331723125092
0 INTELSAT 802
1 24846U 97031A   15126.34835405 -.00000021  00000-0  00000+0 0  9994
2 24846 003.5533 066.8400 0024335 195.7779 320.1103 00.98108075 65099
0 SL-12 R/B(2)
1 25645U 99010D   15126.64068270 -.00000040  00000-0  00000+0 0  9993
2 25645 013.5154 041.7782 0019960 229.0997 056.0697 00.98044297 57957
0 ATLAS CENTAUR R/B
1 05816U 72003B   15127.42094869  .00000072  00000-0  12062-3 0  9993
2 05816 027.6534 198.1820 7218588 269.6131 045.3987 02.20866700348681
0 ARIANE 3 DEB
1 26806U 88081G   15127.61461434 -.00000056  00000-0  00000+0 0  9993
2 26806 005.7103 227.0531 7026514 289.0284 018.9813 02.17192332117557
0 HIMAWARI 3 AKM
1 22266U 84080E   15127.44752414 -.00000343  00000-0  00000+0 0  9995
2 22266 014.8921 353.5136 0133136 000.6326 342.7962 00.99745917 77070
0 SL-12 R/B(2)
1 22624U 93013D   15126.39110662 -.00000085  00000-0  00000+0 0  9998
2 22624 015.0018 023.9715 0015425 029.9013 239.8107 00.98013901 79165
0 COSMOS 2345
1 24894U 97041A   15123.61667272 -.00000242  00000-0  00000+0 0  9995
2 24894 012.8309 033.7055 0166211 193.7941 008.1407 01.00251707 64931
0 SL-12 R/B(2)
1 21824U 91087D   15117.82777748 -.00000048  00000-0  00000+0 0  9999
2 21824 015.2764 019.8720 0014546 330.5473 218.0040 00.98017385 83621
0 METEOSAT 5 AKM
1 21904U 91015E   15110.11438799 -.00000248  00000-0  00000+0 0  9996
2 21904 014.2525 013.5347 0159847 125.0468 094.6198 01.00165528 75669
0 ATLAS CENTAUR R/B
1 08621U 76010B   15126.71821705 -.00000130  00000-0 -11170-2 0  9995
2 08621 021.6447 059.1635 7193873 290.9668 008.2900 02.20598344199061
0 INMARSAT 2-F4
1 21940U 92021B   15127.26171365 -.00000049  00000-0  00000+0 0  9990
2 21940 008.4858 037.2430 0006138 053.9787 143.1018 00.97942898 84148
0 INTELSAT 510
1 15629U 85025A   15124.49415918 -.00000121  00000-0  00000+0 0  9991
2 15629 015.3511 016.0383 0029049 272.1213 313.2723 00.98285926 75332
0 GOES 3 AKM
1 20801U 78062D   15123.32513608 -.00000247  00000-0  00000+0 0  9997
2 20801 014.5999 332.8141 0109819 332.1716 021.6987 00.99480190 90296
0 FENGYUN 2D AKM
1 29642U 06053C   15126.86780510  .00000081  00000-0  00000+0 0  9995
2 29642 004.5538 064.7799 0100751 310.4545 217.8177 00.99352439 30514
0 GORIZONT 8
1 14532U 83118A   15127.21945815 -.00000199  00000-0  00000+0 0  9996
2 14532 015.3157 351.4010 0027100 086.0743 194.1006 00.98270831 80648
0 TITAN 3C TRANSTAGE DEB
1 38691U 68081R   15124.85681274 -.00000243  00000-0  00000+0 0  9993
2 38691 006.7487 318.7745 0191490 281.1647 076.5310 01.00702478 44233
0 DELTA 2 R/B(2)
1 24810U 97025C   15125.82084514 -.00000041  00000-0  00000+0 0  9999
2 24810 019.4817 293.4365 6954604 210.0533 066.8005 02.16107235141825
0 SL-12 R/B(2)
1 22248U 92082D   15125.05379536 -.00000095  00000-0  00000+0 0  9995
2 22248 015.0639 022.7265 0007738 015.3027 237.2620 00.98024184 80311
0 ARIANE 3 DEB
1 33540U 88081Q   15124.63968586 -.00000074  00000-0  00000+0 0  9995
2 33540 006.8832 077.4918 6937984 217.6287 216.7480 02.15835533 72911
0 SL-6 R/B(2)
1 11888U 80057D   15127.38040198 -.00000512  00000-0  00000+0 0  9993
2 11888 067.2707 350.5348 6070642 076.0796 341.1536 01.99478777253816
0 TELECOM 1A
1 15159U 84081B   15126.73669156 -.00000011  00000-0  00000+0 0  9992
2 15159 015.5083 009.5634 0032318 302.8107 258.1650 00.98398187 78678
0 HIMAWARI 5 AKM
1 23524U 95011D   15125.54180519  .00000006  00000-0  00000+0 0  9994
2 23524 013.6778 025.1927 0222879 262.6186 343.1371 01.01258177 74462
0 OPTUS B1 R/B(STAR 63F)
1 22089U 92054C   15125.47954664  .00000025  00000-0  22902-3 0  9995
2 22089 022.9209 239.4603 7261465 290.4236 018.7966 02.22190725182335
0 EUTELSAT 1-F5 (ECS 5)
1 19331U 88063B   15117.85259869 -.00000083  00000-0  00000+0 0  9990
2 19331 015.1278 021.7631 0012733 057.5412 121.3996 00.98165063 74452
0 RADUGA 13
1 14307U 83088A   15126.61195002 -.00000103  00000-0  00000+0 0  9995
2 14307 015.4680 350.1885 0013159 326.0498 337.1941 00.98174084 79085
0 ARIANE 3 DEB
1 33539U 88081P   15124.96271129 -.00000415  00000-0 -21558-1 0  9992
2 33539 007.5002 076.9767 7095856 197.3164 112.7563 02.19029733 75847
0 ARIANE 42L+3 R/B
1 23687U 95055B   15126.88206716 -.00000120  00000-0 -30529-3 0  9990
2 23687 005.2637 005.5061 7229526 160.3709 352.9199 02.21616050157911
0 TDF 2
1 20705U 90063A   15126.64504101 -.00000093  00000-0  00000+0 0  9990
2 20705 013.5285 033.9104 0041861 216.4520 311.8354 00.98612527 93232
0 GORIZONT 5
1 13092U 82020A   15126.43951990 -.00000221  00000-0  00000+0 0  9997
2 13092 015.4088 342.5538 0036247 143.0384 030.8214 00.98532969 81589
0 SL-12 R/B(2)
1 26480U 00049D   15125.69384332 -.00000071  00000-0  00000+0 0  9993
2 26480 011.0791 042.6433 0012794 277.3317 007.5198 00.98191268 52524
0 CS 3A
1 18877U 88012A   15128.18405883 -.00000158  00000-0  00000+0 0  9998
2 18877 014.7266 027.6488 0007548 219.7814 235.4031 00.98137326 87833
0 BEIDOU 1B
1 26643U 00082A   15127.16069412  .00000000  00000-0  10000-3 0  9990
2 26643 006.7194 054.6162 0082531 350.1362 009.5687 00.99250616 52564
0 TVSAT 1
1 18570U 87095A   15125.61323889  .00000040  00000-0  00000+0 0  9997
2 18570 015.0434 003.0929 0059760 028.6921 121.1100 00.98916023 88682
0 CZ-3C DEB
1 40207U 12008S   15126.60058236 -.00000071  00000-0  64037-3 0  9991
2 40207 019.3269 338.7484 7227364 223.4508 048.8596 02.21675166 15773
0 ATLAS CENTAUR R/B
1 04882U 71006B   15126.53368087 -.00000051  00000-0 -24114-3 0  9994
2 04882 027.5620 127.6753 7174659 072.8524 007.8140 02.20659316356743
0 ATLAS CENTAUR R/B
1 07545U 74093B   15126.57063782 -.00000129  00000-0 -54424-3 0  9993
2 07545 026.3138 332.7690 7198591 194.7705 058.2652 02.21125324197040
0 FENGYUN 2C
1 28451U 04042A   15126.38607819 -.00000022  00000-0  00000+0 0  9991
2 28451 006.0479 056.2682 0002606 272.4395 087.3743 00.98082236 38576
0 SL-12 R/B(2)
1 20394U 89101D   15120.81903838 -.00000112  00000-0  00000+0 0  9990
2 20394 015.3992 012.8505 0012207 124.7599 043.5221 00.98248417 79230
0 ATLAS CENTAUR R/B
1 07902U 75042B   15127.42035818 -.00000107  00000-0 -13914-2 0  9993
2 07902 025.3912 175.2645 7188165 153.6331 355.4323 02.20995689191275
0 EUROBIRD 4A(EUTELSAT W1)
1 26487U 00052A   15127.54727756 -.00000196  00000-0  00000+0 0  9999
2 26487 003.0776 073.7184 0007144 197.7154 295.1253 00.98181800 53507
0 ASTRA 1A
1 19688U 88109B   15127.67645814 -.00000183  00000-0  00000+0 0  9997
2 19688 011.9253 039.3328 0017387 024.2562 175.9195 00.98338262 76191
0 SL-6 R/B(2)
1 10998U 78066D   15127.43850083 -.00000002  00000-0  10000-3 0  9998
2 10998 067.5149 058.8868 6076865 053.6632 348.1743 01.99941258269158
0 LEASAT 1
1 15384U 84113C   15126.96224780 -.00000010  00000-0  00000+0 0  9992
2 15384 013.8637 008.9656 0030578 191.3208 095.0537 00.98542322 84019
0 COSMOS 1285 DEB
1 27801U 81071Q   15122.43625854  .00000819  00000-0  00000+0 0  9990
2 27801 067.4180 039.0446 5969632 088.2803 048.8210 01.97968728103195
0 GORIZONT 24
1 21759U 91074A   15126.14298204 -.00000197  00000-0  00000+0 0  9997
2 21759 015.0688 019.0151 0021710 156.9366 098.4571 00.98444637 85066
0 INTELSAT 505
1 13595U 82097A   15123.80737273 -.00000158  00000-0  00000+0 0  9992
2 13595 015.3749 006.5795 0019174 310.8833 207.8800 00.98408838 88115
0 GORIZONT 7
1 14160U 83066A   15126.88060350 -.00000019  00000-0  00000+0 0  9990
2 14160 015.2944 349.8683 0012463 231.4067 015.7652 00.98346387114863
0 SL-12 R/B(2)
1 19347U 88066D   15127.41448161 -.00000070  00000-0  00000+0 0  9994
2 19347 015.3067 007.2531 0032132 042.2355 172.5779 00.98660246 95911
0 COSMOS 1547
1 14884U 84033A   15123.93671882  .00000720  00000-0  00000+0 0  9997
2 14884 069.1468 211.9390 6103037 044.2883 000.2722 02.00640435167994
0 NATO 4A
1 21047U 91001A   15127.15188892 -.00000192  00000-0  00000+0 0  9995
2 21047 012.5302 024.4377 0006242 115.4163 137.9393 00.98285333 88250
0 ATLAS CENTAUR R/B
1 08331U 75091B   15126.65692256 -.00000072  00000-0 -61592-3 0  9990
2 08331 021.6387 154.3704 7216676 152.0998 280.5361 02.21845351318634
0 EUTE 16B (HB 4)
1 25237U 98013A   15127.61351508  .00000000  00000-0  10000-3 0  9999
2 25237 002.8588 070.7813 0004488 005.5462 354.2231 00.98275373 63265
0 COSMOS 1581
1 15095U 84071A   15128.14074169 -.00000032  00000-0  00000+0 0  9994
2 15095 068.0768 348.2314 6048641 086.7402 018.7243 01.99680164199589
0 SL-12 R/B(2)
1 13899U 82020F   15125.93506997  .00000006  00000-0  00000+0 0  9999
2 13899 015.4446 342.0553 0028364 102.3489 194.2435 00.98634010 80960
0 TITAN 3C TRANSTAGE DEB
1 39296U 68081AG  15123.80068738 -.00000063  00000-0  00000+0 0  9993
2 39296 007.7299 320.4904 0159475 307.5911 050.8161 01.00576603 38161
0 METEOSAT 2 AKM (MAGE 1)
1 20837U 81057F   15125.37555666 -.00000026  00000-0  00000+0 0  9996
2 20837 014.8267 340.5997 0078046 100.6738 113.5189 00.99370610 79040
0 TELECOM 2D
1 24209U 96044B   15126.47262200 -.00000233  00000-0  00000+0 0  9996
2 24209 007.5406 052.2338 0014460 283.1003 215.8766 00.98450158 68601
0 EUTE 8A (SINOSAT 3)
1 31577U 07021A   15126.06858171 -.00000220  00000-0  10000-3 0  9993
2 31577 001.8844 040.9592 0005646 031.1217 328.3218 00.98337895 29049
0 BREEZE-M R/B
1 28998U 03024C   15126.97364734 -.00000070  00000-0  00000+0 0  9990
2 28998 017.0106 172.0451 5102668 060.0823 008.0485 01.82403073 62056
0 RADUGA 19
1 17046U 86082A   15125.42519956 -.00000174  00000-0  00000+0 0  9999
2 17046 015.3561 000.8791 0012303 096.4917 230.0440 00.98460824102963
0 ATLAS CENTAUR R/B
1 06797U 73058B   15125.72700032 -.00000089  00000-0 -79866-3 0  9995
2 06797 027.5835 101.9174 7194326 223.8839 341.3458 02.21601070337191
0 BEIDOU 1D
1 30323U 07003A   15126.80366073  .00000042  00000-0  00000+0 0  9994
2 30323 000.7411 101.2298 0058391 157.3435 333.5409 00.99149545 30447
0 INSAT 2R (ARABSAT 1C)
1 21894U 92010B   15127.33083319  .00000000  00000-0  10000-3 0  9996
2 21894 010.6047 044.0008 0026330 172.9964 186.9540 00.98679055 84185
0 EUTE 25A (HB 5)
1 25495U 98057A   15127.39036087  .00000000  00000-0  10000-3 0  9990
2 25495 001.8955 075.4973 0010631 324.3446 035.2952 00.98450965 60634
0 TDRS 4
1 19883U 89021B   15126.30332187 -.00000236  00000-0  00000+0 0  9992
2 19883 012.3137 024.2220 0012900 223.1417 249.7519 00.98485375268048
0 COSMOS 1217 DEB
1 26919U 80085H   15125.45288972 -.00000288  00000-0  00000+0 0  9995
2 26919 069.2376 081.0043 6325483 008.1763 358.3644 02.05042246131692
0 METEOSAT 2
1 12544U 81057A   15127.38717851 -.00000173  00000-0  00000+0 0  9994
2 12544 015.3082 355.8277 0028899 272.1677 281.9920 00.98726115 83812
0 METEOSAT 5 (MOP 2)
1 21140U 91015B   15127.38897251 -.00000052  00000-0  00000+0 0  9990
2 21140 014.5259 025.3776 0008732 164.2387 032.4922 00.98451061 90248
0 ARIANE 3 DEB
1 27027U 88081K   15128.07263922  .00000254  00000-0  10934-1 0  9990
2 27027 008.5780 297.0360 7160424 095.9264 314.8983 02.21030947129583
0 OPS 9444 (DSCS 2-14)
1 11622U 79098B   15127.30836275 -.00000190  00000-0  00000+0 0  9995
2 11622 015.2014 344.7905 0001456 053.7138 257.7169 00.98351918 72057
0 TELSTAR 11 (ORION 1)
1 23413U 94079A   15127.46297214  .00000021  00000-0  00000+0 0  9995
2 23413 009.3670 047.1824 0016508 283.5377 305.9604 00.98579961 73990
0 OPS 9442 (DSCS 2-12)
1 11145U 78113B   15128.16378822 -.00000062  00000-0  00000+0 0  9994
2 11145 015.1871 343.1775 0006903 098.4471 120.9694 00.98440380 77166
0 OPS 6392 (FLTSATCOM 2)
1 11353U 79038A   15126.74358062 -.00000254  00000-0  00000+0 0  9991
2 11353 014.7674 341.9318 0013043 336.6145 324.1359 00.98545721130374
0 TITAN 3C TRANSTAGE DEB
1 38705U 68081AF  15124.89337185 -.00000181  00000-0  00000+0 0  9993
2 38705 005.7512 314.0560 0248474 065.9342 296.4877 01.02046238 33658
0 INTELSAT 604
1 20667U 90056A   15126.58916432 -.00000234  00000-0  00000+0 0  9993
2 20667 011.1090 042.8076 0005092 214.1193 337.5886 00.98436358 93287
0 EUTE 21A (EUTE W3)
1 25673U 99018A   15126.82110024 -.00000028  00000-0  00000+0 0  9993
2 25673 001.9143 075.8113 0003855 279.0459 080.6293 00.98428627 58844
0 COSMOS 2063
1 20536U 90026A   15128.14952463 -.00000681  00000-0  00000+0 0  9999
2 20536 067.1751 065.8392 6027687 195.2658 341.9670 01.99608597183264
0 SL-12 R/B(2)
1 14943U 84041D   15126.56328661 -.00000006  00000-0  00000+0 0  9996
2 14943 015.2236 351.9863 0017082 119.6891 213.2006 00.98624695 81237
0 CTS DEB (ARRAY COVER)
1 39689U 76004F   15125.54687961 -.00000195  00000-0  00000+0 0  9997
2 39689 012.1153 322.0210 0130994 309.2035 049.5907 01.00318327 26173
0 NSS 513 (INTELSAT 513)
1 19121U 88040A   15118.86895698 -.00000257  00000-0  00000+0 0  9993
2 19121 014.7130 024.7417 0012965 011.8897 289.6042 00.98577673 74480
0 SMS 1
1 07298U 74033A   15125.41976958 -.00000193  00000-0  00000+0 0  9999
2 07298 013.3377 315.9801 0014832 308.5434 064.4681 00.98613434 79827
0 SL-12 R/B(2)
1 11684U 79105E   15126.71678228  .00000025  00000-0  00000+0 0  9994
2 11684 014.6788 335.8534 0019209 186.4416 025.2910 00.98681528 80956
0 CZ-3C DEB
1 39350U 10057Q   15127.94857091 -.00000016  00000-0  97801-3 0  9998
2 39350 020.1976 054.1478 7220748 167.0692 233.4450 02.22369754 27670
0 TDRS 1
1 13969U 83026B   15127.40215620 -.00000215  00000-0  00000+0 0  9991
2 13969 013.9379 352.4474 0023263 155.1262 038.4014 00.98746483 90276
0 CZ-3C DEB
1 39354U 10057U   15128.05016944 -.00000097  00000-0  41850-3 0  9991
2 39354 020.3541 067.1117 7186341 140.6773 303.8367 02.21724030 27596
0 NATO 3C
1 11115U 78106A   15124.80504023 -.00000099  00000-0  00000+0 0  9994
2 11115 014.8372 351.0182 0004871 203.5220 345.3900 00.98484506615336
0 ASTRA 1B
1 21139U 91015A   15126.79761841 -.00000007  00000-0  00000+0 0  9997
2 21139 008.1257 051.1410 0005392 256.2320 292.1471 00.98508358 76344
0 RADUGA 1-1
1 20083U 89048A   15127.21945815 -.00000234  00000-0  00000+0 0  9992
2 20083 015.2627 010.6613 0018733 053.4137 207.8075 00.98709894 91193
0 TITAN 3C TRANSTAGE DEB
1 39299U 68081AK  15119.37233516 -.00000309  00000-0  00000+0 0  9994
2 39299 007.8718 321.0125 0131345 348.4314 011.4157 01.00390126 26372
0 FLTSATCOM 5
1 12635U 81073A   15126.44001539 -.00000258  00000-0  00000+0 0  9992
2 12635 019.7159 354.6693 0010741 068.7240 114.2121 00.98607756 93100
0 COSMOS 1285 DEB
1 27800U 81071P   15128.21725213 -.00000139  00000-0  00000+0 0  9997
2 27800 067.4757 042.0101 5909065 092.0167 004.3660 01.97634307113174
0 METEOSAT 4 AKM
1 20800U 89020E   15126.79614719  .00000083  00000-0  00000+0 0  9998
2 20800 014.2092 006.1272 0132202 143.8185 034.2093 01.00453357 75706
0 ARIANE 44LP DEB
1 25538U 88109E   15128.22270898  .00000208  00000-0  37470-2 0  9997
2 25538 006.5747 205.5543 7200824 170.4956 183.3988 02.22281042135645
0 DIRECTV 2 (DBS 2)
1 23192U 94047A   15127.09617080 -.00000220  00000-0  00000+0 0  9992
2 23192 007.1074 054.1667 0006976 250.5580 296.1224 00.98637131 85636
0 ATLAS CENTAUR R/B
1 10722U 78002B   15127.36899561 -.00000051  00000-0  00000+0 0  9998
2 10722 021.5034 292.9997 7174273 214.7434 065.0849 02.21776916197743
0 ATLAS CENTAUR R/B
1 06058U 72041B   15125.74136079 -.00000028  00000-0 -43271-3 0  9996
2 06058 026.3553 166.5832 7200878 329.5629 003.6663 02.22293147347004
0 ARABSAT 1D (ANIK D2)
1 15383U 84113B   15126.45250128 -.00000027  00000-0  00000+0 0  9998
2 15383 014.9606 017.2531 0024334 279.4567 179.3731 00.98904539 74686
0 SL-12 R/B(2)
1 21792U 91079D   15126.10655182 -.00000025  00000-0  00000+0 0  9997
2 21792 015.1494 018.8062 0004452 050.4574 099.9682 00.98618079 84443
0 FENGYUN 2F AKM
1 38072U 12002C   15126.56889451  .00000066  00000-0  00000+0 0  9997
2 38072 000.2299 027.2938 0056470 164.9464 120.2218 00.99390267 11868
0 GORIZONT 4
1 11841U 80049A   15127.29719801 -.00000040  00000-0  00000+0 0  9993
2 11841 014.7881 337.7736 0003952 202.7441 007.6583 00.98628908193519
0 COSMOS 1261 DEB
1 35507U 81031N   15127.46196096  .00000684  00000-0  00000+0 0  9997
2 35507 067.2005 010.2063 6120990 077.5631 048.1415 02.01782566 55224
0 EUTELSAT 1-F4 (ECS 4)
1 18351U 87078B   15125.65750365  .00000027  00000-0  00000+0 0  9997
2 18351 015.1068 017.8666 0006661 297.4454 211.3287 00.98686621 86676
0 NAHUEL I2 (ANIK C2)
1 14133U 83059B   15118.10846874 -.00000116  00000-0  00000+0 0  9999
2 14133 015.2014 012.3261 0035861 016.3271 240.5074 00.99124636 85684
0 ATLAS CENTAUR R/B
1 12363U 81018B   15125.70257912 -.00000176  00000-0 -13462-2 0  9994
2 12363 020.5165 304.7445 7177301 053.4765 003.9666 02.21984921277171
0 INTELSAT 801
1 24742U 97009A   15127.17687267  .00000000  00000-0  10000-3 0  9998
2 24742 005.5715 059.2100 0008725 281.6487 078.0957 00.98732635 66549
0 ANIK A1 (TELESAT 1)
1 06278U 72090A   15127.39898176  .00000024  00000-0  00000+0 0  9993
2 06278 014.0486 334.9413 0015004 100.0344 166.8267 00.98826698 78914
0 COSMOS 1191 DEB
1 27897U 80057K   15128.10788870 -.00000714  00000-0  00000+0 0  9991
2 27897 067.2681 025.8685 5980324 079.8601 338.8631 01.99200410 90109
0 SL-6 R/B(2)
1 23197U 94048D   15126.32506807  .00000123  00000-0  00000+0 0  9998
2 23197 067.7897 033.7525 6226942 186.1583 352.1424 02.03848476154492
0 YAMAL 101
1 25896U 99047A   15113.45048766  .00000000  00000-0  10000-3 0  9994
2 25896 012.7406 035.2887 0083439 313.6950 045.5579 00.99864433 57103
0 EUTELSAT 1-F2 (ECS 2)
1 15158U 84081A   15125.73693574  .00000027  00000-0  00000+0 0  9997
2 15158 015.3886 008.7880 0011146 113.0085 079.4116 00.98794374 77187
0 ATLAS CENTAUR R/B
1 10976U 78068B   15125.30782742 -.00000121  00000-0 -54200-3 0  9999
2 10976 021.3921 108.7605 7190203 144.7608 358.7177 02.22295481299038
0 BS-3A (YURI 3A)
1 20771U 90077A   15128.12339199  .00000037  00000-0  00000+0 0  9993
2 20771 014.0020 034.3266 0011528 159.8632 146.6601 00.98808048 95453
0 SBS 4
1 15235U 84093B   15126.41992472  .00000011  00000-0  00000+0 0  9994
2 15235 014.9371 017.1099 0008187 023.9139 227.4821 00.98760981 88641
0 DIRECTV 6 (TEMPO 2)
1 24748U 97011A   15127.93817252  .00000072  00000-0  00000+0 0  9994
2 24748 007.8439 051.5379 0026035 215.1957 354.8659 00.99029495 66238
0 ATLAS CENTAUR R/B
1 08840U 76042B   15127.17955021  .00000072  00000-0  85113-3 0  9995
2 08840 021.0289 155.3633 7196271 275.3916 013.6044 02.22446826204163
0 SL-6 R/B(2)
1 10167U 77068D   15126.34043732  .00000453  00000-0  00000+0 0  9995
2 10167 067.0856 005.6659 6007579 074.9085 341.1048 01.99809815199704
0 TITAN 3C TRANSTAGE DEB
1 33511U 68081M   15128.14202826 -.00000345  00000-0  00000+0 0  9990
2 33511 007.5032 319.8593 0142002 325.9448 286.9472 01.00774231 26982
0 EUTELSAT 1-F1 (ECS 1)
1 14128U 83058A   15113.34165427  .00000000  00000-0  10000-3 0  9997
2 14128 015.2821 005.5571 0012957 092.6514 267.4570 00.98865930 77969
0 BS-3B (YURI 3B)
1 21668U 91060A   15127.21978752  .00000000  00000-0  10000-3 0  9990
2 21668 012.3698 028.0032 0007036 076.4461 283.5744 00.98783826 89262
0 EXPRESS 3A
1 26378U 00031A   15127.39788684  .00000005  00000-0  00000+0 0  9993
2 26378 005.7635 058.3679 0005534 105.9825 107.0719 00.98766645 54138
0 INTELSAT 4-F2
1 04881U 71006A   15127.50291102 -.00000281  00000-0  00000+0 0  9992
2 04881 013.0631 325.5317 0010452 336.5760 253.5711 00.98839907 81517
0 INTELSAT 705
1 23528U 95013A   15126.40063334  .00000062  00000-0  00000+0 0  9993
2 23528 004.5130 062.8375 0019307 008.8183 168.0792 00.98972101 73420
0 INTELSAT 506
1 14077U 83047A   15126.39110314 -.00000152  00000-0  00000+0 0  9996
2 14077 015.2148 009.5713 0031706 217.0790 066.1307 00.99161439 83826
0 GOES 10
1 24786U 97019A   15127.46280632  .00000054  00000-0  00000+0 0  9998
2 24786 008.1095 049.7771 0028894 134.7251 091.9187 00.99120935 65836
0 SL-12 R/B(2)
1 25900U 99047E   15126.44059473 -.00000001  00000-0  00000+0 0  9997
2 25900 012.7087 035.0160 0098553 313.5410 211.7606 01.00159271 57321
0 GOES 9
1 23581U 95025A   15126.22748007 -.00000171  00000-0  00000+0 0  9994
2 23581 009.8153 045.7493 0005848 055.0185 209.0638 00.98802316 72631
0 INMARSAT 2-F2
1 21149U 91018A   15127.05367178 -.00000265  00000-0  00000+0 0  9992
2 21149 009.9117 035.8245 0000572 119.6862 240.2215 00.98726137 88487
0 BEIDOU 1
1 26599U 00069A   15127.09634612 -.00000218  00000-0  00000+0 0  9994
2 26599 005.7814 059.0910 0013098 312.1849 236.6709 00.98911852 53072
0 INTELSAT 502
1 12089U 80098A   15126.87664389  .00000000  00000-0  10000-3 0  9995
2 12089 015.2071 002.5532 0011312 195.6797 164.2592 00.98887153 93568
0 INTELSAT 504
1 13083U 82017A   15126.43549001 -.00000256  00000-0  00000+0 0  9997
2 13083 015.1483 003.4483 0033687 133.7466 197.1169 00.99228742101502
0 GORIZONT 26
1 22041U 92043A   15125.73094867  .00000073  00000-0  00000+0 0  9994
2 22041 014.6231 020.4982 0034170 162.2588 354.8643 00.99240620 83196
0 ST 1
1 25460U 98049A   15124.73146987 -.00000257  00000-0  00000+0 0  9999
2 25460 002.9817 070.1378 0000931 266.9750 300.0808 00.98749974 61070
0 ECHOSTAR 5
1 25913U 99050A   15126.52160792 -.00000107  00000-0  00000+0 0  9998
2 25913 004.9376 061.6344 0000556 110.7580 073.8750 00.98747401 56879
